k	5.20	9.146	10.20	11.30	14.9	15.30	courses		skate	tshirts
190	0.0005	0.8712328767	0.3565	0.582	0.2366666667	0.6736666667	0.8000684932	0	0.5622222222
191	0	0.8708219178	0.353	0.5806666667	0.2344444444	0.6733333333	0.7989041096	0	0.5595555556
192	0	0.8706849315	0.35	0.58	0.2322222222	0.671	0.7978767123	0	0.5573333333
193	0	0.8700684932	0.348	0.578	0.2311111111	0.6693333333	0.7966438356	0	0.5561666667
194	0	0.8692465753	0.344	0.576	0.23	0.6663333333	0.7958219178	0	0.5551666667
195	0	0.8686986301	0.342	0.572	0.2277777778	0.6646666667	0.7945890411	0	0.5541111111
196	0	0.867739726	0.34	0.5706666667	0.2211111111	0.6636666667	0.793630137	0	0.5532222222
197	0	0.8668493151	0.3385	0.5703333333	0.2188888889	0.663	0.7926027397	0	0.5523888889
198	0	0.866369863	0.337	0.5686666667	0.2155555556	0.662	0.7915753425	0	0.5515555556
199	0	0.8658219178	0.335	0.567	0.2144444444	0.66	0.7905479452	0	0.5515555556
200	0	0.8652054795	0.334	0.5663333333	0.2111111111	0.6573333333	0.7896575342	0	0.5514444444
201	0	0.8640410959	0.332	0.5653333333	0.2088888889	0.656	0.788630137	0	0.5498888889
202	0	0.8631506849	0.331	0.564	0.2088888889	0.6546666667	0.7874657534	0	0.5436111111
203	0	0.8626027397	0.3295	0.5623333333	0.2088888889	0.6536666667	0.7863013699	0	0.5435555556
204	0	0.8619178082	0.328	0.5606666667	0.2077777778	0.653	0.7854109589	0	0.5416666667
205	0	0.8615068493	0.3275	0.556	0.2055555556	0.6513333333	0.7845890411	0	0.5397222222
206	0	0.860890411	0.3255	0.5543333333	0.2044444444	0.6503333333	0.7835616438	0	0.5393888889
207	0	0.8601369863	0.3235	0.553	0.2022222222	0.6496666667	0.7825342466	0	0.5391111111
208	0	0.8597945205	0.321	0.5516666667	0.1988888889	0.647	0.7813013699	0	0.536
209	0	0.8587671233	0.319	0.549	0.1977777778	0.6453333333	0.7802054795	0	0.536
210	0	0.8584246575	0.3175	0.5466666667	0.1966666667	0.6443333333	0.7790410959	0	0.5344444444
211	0	0.8581506849	0.316	0.544	0.1922222222	0.6423333333	0.777739726	0	0.5341666667
212	0	0.8575342466	0.313	0.54	0.1911111111	0.6406666667	0.7767808219	0	0.5326111111
213	0	0.8569863014	0.31	0.5393333333	0.1833333333	0.6393333333	0.7757534247	0	0.5303888889
214	0	0.8564383562	0.3075	0.5376666667	0.1788888889	0.6383333333	0.7747945205	0	0.5241111111
215	0	0.8556849315	0.3055	0.5366666667	0.1777777778	0.6376666667	0.7736986301	0	0.5231111111
216	0	0.855	0.305	0.5346666667	0.1744444444	0.6373333333	0.7726027397	0	0.5226111111
217	0	0.8542465753	0.303	0.5326666667	0.1722222222	0.6346666667	0.7716438356	0	0.521
218	0	0.8534931507	0.3015	0.5306666667	0.1677777778	0.633	0.7705479452	0	0.5199444444
219	0	0.8528767123	0.298	0.529	0.1633333333	0.6316666667	0.7692465753	0	0.5198333333
220	0	0.8526712329	0.295	0.5256666667	0.1611111111	0.63	0.7682191781	0	0.5187222222
221	0	0.8523287671	0.293	0.5236666667	0.16	0.629	0.7673972603	0	0.518
222	0	0.8514383562	0.291	0.5233333333	0.1577777778	0.6256666667	0.7664383562	0	0.5167222222
223	0	0.8510958904	0.29	0.521	0.1533333333	0.6246666667	0.7651369863	0	0.5153888889
224	0	0.8504794521	0.2875	0.52	0.15	0.623	0.7644520548	0	0.5097777778
225	0	0.8497260274	0.2865	0.5186666667	0.1477777778	0.621	0.7633561644	0	0.5076111111
226	0	0.848630137	0.2845	0.5153333333	0.1466666667	0.6196666667	0.7624657534	0	0.5075
227	0	0.8480821918	0.2825	0.5143333333	0.1433333333	0.6183333333	0.7610958904	0	0.5066666667
228	0	0.847260274	0.2805	0.514	0.1388888889	0.6156666667	0.7600684932	0	0.5057222222
229	0	0.8465753425	0.2785	0.5123333333	0.1366666667	0.6146666667	0.7590410959	0	0.5026666667
230	0	0.8462328767	0.2765	0.5116666667	0.1355555556	0.6136666667	0.7580136986	0	0.5019444444
231	0	0.8457534247	0.273	0.5103333333	0.1344444444	0.6123333333	0.7568493151	0	0.5007222222
232	0	0.8452739726	0.2705	0.5043333333	0.1333333333	0.6113333333	0.7560958904	0	0.4973888889
233	0	0.8449315068	0.268	0.5033333333	0.1311111111	0.6103333333	0.7547945205	0	0.4959444444
234	0	0.8443835616	0.265	0.5026666667	0.1288888889	0.6073333333	0.7539041096	0	0.4957777778
235	0	0.8432876712	0.2645	0.5013333333	0.1277777778	0.6063333333	0.7528767123	0	0.4936666667
236	0	0.8429452055	0.2625	0.4996666667	0.1266666667	0.6056666667	0.7517808219	0	0.4930555556
237	0	0.8424657534	0.2615	0.498	0.1244444444	0.6053333333	0.7508219178	0	0.493
238	0	0.8415753425	0.2605	0.4973333333	0.1233333333	0.6046666667	0.7497945205	0	0.4928333333
239	0	0.840890411	0.259	0.497	0.1211111111	0.6036666667	0.7487671233	0	0.4907777778
240	0	0.8402739726	0.257	0.4956666667	0.12	0.6026666667	0.7479452055	0	0.4907222222
241	0	0.8395205479	0.2545	0.494	0.1188888889	0.6013333333	0.7466438356	0	0.4886666667
242	0	0.8391780822	0.252	0.4913333333	0.1177777778	0.6003333333	0.7455479452	0	0.4875
243	0	0.8385616438	0.25	0.4893333333	0.1166666667	0.5993333333	0.7445205479	0	0.4871111111
244	0	0.8380136986	0.2485	0.4876666667	0.1166666667	0.5976666667	0.7435616438	0	0.4851111111
245	0	0.8376027397	0.246	0.4863333333	0.1144444444	0.5953333333	0.7424657534	0	0.4845
